Chronically Homeless,Chronically Homeless Individuals,Chronically Homeless People in Families,Homeless Children of Parenting Youth,Homeless Family Households,Homeless Individuals,Homeless Parenting Youth (Under 25),Homeless Parenting Youth Age 18-24,Homeless Parenting Youth Under 18,Homeless People in Families,Homeless Unaccompanied Youth (Under 25),Homeless Unaccompanied Youth Age 18-24,Homeless Unaccompanied Youth Under 18,Homeless Veterans,Number of CoCs,Overall Homeless,Sheltered ES Chronically Homeless,Sheltered ES Chronically Homeless Individuals,Sheltered ES Chronically Homeless People in Families,Sheltered ES Homeless,Sheltered ES Homeless Children of Parenting Youth,Sheltered ES Homeless Family Households,Sheltered ES Homeless Individuals,Sheltered ES Homeless Parenting Youth (Under 25),Sheltered ES Homeless Parenting Youth Age 18-24,Sheltered ES Homeless Parenting Youth Under 18,Sheltered ES Homeless People in Families,Sheltered ES Homeless Unaccompanied Youth (Under 25),Sheltered ES Homeless Unaccompanied Youth Age 18-24,Sheltered ES Homeless Unaccompanied Youth Under 18,Sheltered ES Homeless Veterans,Sheltered SH Chronically Homeless,Sheltered SH Chronically Homeless Individuals,Sheltered SH Homeless,Sheltered SH Homeless Individuals,Sheltered SH Homeless Unaccompanied Youth (Under 25),Sheltered SH Homeless Unaccompanied Youth Age 18-24,Sheltered SH Homeless Unaccompanied Youth Under 18,Sheltered SH Homeless Veterans,Sheltered TH Homeless,Sheltered TH Homeless Children of Parenting Youth,Sheltered TH Homeless Family Households,Sheltered TH Homeless Individuals,Sheltered TH Homeless Parenting Youth (Under 25),Sheltered TH Homeless Parenting Youth Age 18-24,Sheltered TH Homeless Parenting Youth Under 18,Sheltered TH Homeless People in Families,Sheltered TH Homeless Unaccompanied Youth (Under 25),Sheltered TH Homeless Unaccompanied Youth Age 18-24,Sheltered TH Homeless Unaccompanied Youth Under 18,Sheltered TH Homeless Veterans,Sheltered Total Chronically Homeless,Sheltered Total Chronically Homeless Individuals,Sheltered Total Chronically Homeless People in Families,Sheltered Total Homeless,Sheltered Total Homeless Children of Parenting Youth,Sheltered Total Homeless Family Households,Sheltered Total Homeless Individuals,Sheltered Total Homeless Parenting Youth (Under 25),Sheltered Total Homeless Parenting Youth Age 18-24,Sheltered Total Homeless Parenting Youth Under 18,Sheltered Total Homeless People in Families,Sheltered Total Homeless Unaccompanied Youth (Under 25),Sheltered Total Homeless Unaccompanied Youth Age 18-24,Sheltered Total Homeless Unaccompanied Youth Under 18,Sheltered Total Homeless Veterans,State,Unsheltered Chronically Homeless,Unsheltered Chronically Homeless Individuals,Unsheltered Chronically Homeless People in Families,Unsheltered Homeless,Unsheltered Homeless Children of Parenting Youth,Unsheltered Homeless Family Households,Unsheltered Homeless Individuals,Unsheltered Homeless Parenting Youth (Under 25),Unsheltered Homeless Parenting Youth Age 18-24,Unsheltered Homeless Parenting Youth Under 18,Unsheltered Homeless People in Families,Unsheltered Homeless Unaccompanied Youth (Under 25),Unsheltered Homeless Unaccompanied Youth Age 18-24,Unsheltered Homeless Unaccompanied Youth Under 18,Unsheltered Homeless Veterans,year
426,365,61,,347,1893,,,,1133,,,,241,3,3026,397,336,61,1584,,136,1136,,,,448,,,,89,0,0,0,0,,,,0,1333,,210,652,,,,681,,,,135,397,336,61,2917,,346,1788,,,,1129,,,,224,NE,29,29,0,109,,1,105,,,,4,,,,17,2014
338,301,37,,213,795,,,,581,,,,171,3,1376,279,244,35,710,,88,464,,,,246,,,,65,7,7,7,7,,,,1,526,,119,205,,,,321,,,,96,286,251,35,1243,,207,676,,,,567,,,,162,NH,52,50,2,133,,6,119,,,,14,,,,9,2014
1399,1150,249,,1716,6446,,,,5225,,,,630,17,11671,996,749,247,7692,,1106,4325,,,,3367,,,,265,11,11,55,55,,,,3,2989,,602,1156,,,,1833,,,,286,1007,760,247,10736,,1708,5536,,,,5200,,,,554,NJ,392,390,2,935,,8,910,,,,25,,,,76,2014
709,617,92,,306,1804,,,,942,,,,318,2,2746,490,458,32,1409,,123,1090,,,,319,,,,149,0,0,0,0,,,,0,909,,164,339,,,,570,,,,109,490,458,32,2318,,287,1429,,,,889,,,,258,NM,219,159,60,428,,19,375,,,,53,,,,60,2014
705,697,8,,397,7356,,,,1226,,,,1036,3,8582,101,93,8,3582,,310,2612,,,,970,,,,190,3,3,10,10,,,,1,1205,,87,949,,,,256,,,,355,104,96,8,4797,,397,3571,,,,1226,,,,546,NV,601,601,0,3785,,0,3785,,,,0,,,,490,2014
7212,4350,2862,,14338,32643,,,,47947,,,,2542,29,80590,4609,1773,2836,66893,,13061,22476,,,,44417,,,,754,174,174,189,189,,,,58,9405,,1258,5935,,,,3470,,,,1273,4783,1947,2836,76487,,14319,28600,,,,47887,,,,2085,NY,2429,2403,26,4103,,19,4043,,,,60,,,,457,2014
1481,1340,141,,1314,7704,,,,4119,,,,1236,9,11823,977,862,115,7043,,723,4702,,,,2341,,,,547,32,32,73,73,,,,1,3604,,538,1994,,,,1610,,,,554,1009,894,115,10720,,1261,6769,,,,3951,,,,1102,OH,472,446,26,1103,,53,935,,,,168,,,,134,2014
671,585,86,,400,2964,,,,1227,,,,408,8,4191,397,347,50,2499,,219,1839,,,,660,,,,182,19,19,50,50,,,,14,710,,103,402,,,,308,,,,77,416,366,50,3259,,322,2291,,,,968,,,,273,OK,255,219,36,932,,78,673,,,,259,,,,135,2014
2695,2207,488,,1275,7988,,,,4176,,,,1292,7,12164,567,495,72,2767,,224,2079,,,,688,,,,353,10,10,10,10,,,,0,3324,,562,1576,,,,1748,,,,349,577,505,72,6101,,786,3665,,,,2436,,,,702,OR,2118,1702,416,6063,,489,4323,,,,1740,,,,590,2014
1607,1449,158,,2384,8359,,,,6974,,,,1411,18,15333,927,776,151,7733,,1018,4721,,,,3012,,,,503,207,207,274,274,,,,71,6294,,1339,2425,,,,3869,,,,762,1134,983,151,14301,,2357,7420,,,,6881,,,,1336,PA,473,466,7,1032,,27,939,,,,93,,,,75,2014
2063,1567,496,,208,3432,,,,700,,,,87,2,4132,146,146,0,406,,30,335,,,,71,,,,7,48,48,64,64,,,,2,936,,100,620,,,,316,,,,36,194,194,0,1406,,130,1019,,,,387,,,,45,PR,1869,1373,496,2726,,78,2413,,,,313,,,,42,2014
204,204,0,,132,779,,,,411,,,,108,1,1190,177,177,0,803,,66,590,,,,213,,,,30,21,21,22,22,,,,1,345,,65,149,,,,196,,,,77,198,198,0,1170,,131,761,,,,409,,,,108,RI,6,6,0,20,,1,18,,,,2,,,,0,2014
273,273,0,,445,3813,,,,1244,,,,703,4,5057,88,88,0,1782,,136,1364,,,,418,,,,138,12,12,12,12,,,,0,1455,,201,876,,,,579,,,,261,100,100,0,3249,,337,2252,,,,997,,,,399,SC,173,173,0,1808,,108,1561,,,,247,,,,304,2014
118,81,37,,121,490,,,,395,,,,132,1,885,92,68,24,528,,65,321,,,,207,,,,34,0,0,0,0,,,,0,302,,52,129,,,,173,,,,94,92,68,24,830,,117,450,,,,380,,,,128,SD,26,13,13,55,,4,40,,,,15,,,,4,2014
2195,1904,291,,804,6800,,,,2615,,,,1142,10,9415,1347,1152,195,4160,,271,3278,,,,882,,,,523,17,17,17,17,,,,0,2206,,227,1398,,,,808,,,,397,1364,1169,195,6383,,498,4693,,,,1690,,,,920,TN,831,735,96,3032,,306,2107,,,,925,,,,222,2014
5416,4952,464,,2784,19177,,,,9318,,,,2718,12,28495,2140,1801,339,10601,,1193,6583,,,,4018,,,,821,91,91,133,133,,,,7,7494,,1356,3042,,,,4452,,,,748,2231,1892,339,18228,,2549,9758,,,,8470,,,,1576,TX,3185,3060,125,10267,,235,9419,,,,848,,,,1142,2014
422,386,36,,398,1729,,,,1352,,,,317,3,3081,335,301,34,1762,,203,1145,,,,617,,,,93,45,45,47,47,,,,0,959,,177,348,,,,611,,,,200,380,346,34,2768,,380,1540,,,,1228,,,,293,UT,42,40,2,313,,18,189,,,,124,,,,24,2014
1021,965,56,,883,4234,,,,2786,,,,620,16,7020,681,625,56,4281,,457,2876,,,,1405,,,,315,49,49,62,62,,,,10,1987,,416,632,,,,1355,,,,210,730,674,56,6330,,873,3570,,,,2760,,,,535,VA,291,291,0,690,,10,664,,,,26,,,,85,2014
88,88,0,,9,425,,,,23,,,,32,1,448,1,1,0,51,,8,32,,,,19,,,,1,0,0,0,0,,,,0,34,,1,30,,,,4,,,,0,1,1,0,85,,9,62,,,,23,,,,1,VI,87,87,0,363,,0,363,,,,0,,,,31,2014
283,199,84,,239,823,,,,736,,,,120,2,1559,224,155,69,1031,,161,536,,,,495,,,,34,4,4,6,6,,,,0,359,,60,162,,,,197,,,,77,228,159,69,1396,,221,704,,,,692,,,,111,VT,55,40,15,163,,18,119,,,,44,,,,9,2014
2535,2311,224,,2182,11390,,,,7052,,,,1433,7,18442,1099,985,114,6202,,589,4280,,,,1922,,,,570,30,30,42,42,,,,2,6296,,1342,1935,,,,4361,,,,517,1129,1015,114,12540,,1931,6257,,,,6283,,,,1089,WA,1406,1296,110,5902,,251,5133,,,,769,,,,344,2014
524,436,88,,1007,2929,,,,3126,,,,520,4,6055,426,338,88,3111,,422,1772,,,,1339,,,,162,21,21,60,60,,,,3,2541,,555,844,,,,1697,,,,331,447,359,88,5712,,977,2676,,,,3036,,,,496,WI,77,77,0,343,,30,253,,,,90,,,,24,2014
482,424,58,,173,1488,,,,525,,,,333,4,2013,300,275,25,1189,,83,928,,,,261,,,,213,4,4,13,13,,,,0,381,,48,234,,,,147,,,,90,304,279,25,1583,,131,1175,,,,408,,,,303,WV,178,145,33,430,,42,313,,,,117,,,,30,2014
144,105,39,,89,463,,,,294,,,,116,1,757,104,86,18,268,,18,209,,,,59,,,,38,0,0,0,0,,,,0,295,,58,118,,,,177,,,,57,104,86,18,563,,76,327,,,,236,,,,95,WY,40,19,21,194,,13,136,,,,58,,,,21,2014
99132,83989,15143,,67613,360189,,,,216261,,,,49689,414,576450,39207,29845,9362,254327,,35390,139355,,,,114972,,,,13599,1358,1358,2014,2014,,,,274,144710,,24239,67779,,,,76931,,,,18246,40565,31203,9362,401051,,59629,209148,,,,191903,,,,32119,Total,58567,52786,5781,175399,,7984,151041,,,,24358,,,,17570,2014
222,182,40,21,180,1342,18,18,0,614,155,131,24,180,2,1956,81,70,11,1127,9,94,792,8,8,0,335,79,66,13,106,0,0,0,0,0,0,0,0,512,12,69,292,10,10,0,220,44,39,5,43,81,70,11,1639,21,163,1084,18,18,0,555,123,105,18,149,AK,141,112,29,317,0,17,258,0,0,0,59,32,26,6,31,2015
607,557,50,35,360,2868,25,20,5,1102,228,196,32,474,8,3970,166,155,11,1574,12,140,1146,10,7,3,428,115,90,25,211,2,2,20,20,0,0,0,1,1349,17,147,910,11,9,2,439,53,51,2,187,168,157,11,2943,29,287,2076,21,16,5,867,168,141,27,399,AL,439,400,39,1027,6,73,792,4,4,0,235,60,55,5,75,2015
623,524,99,20,240,1833,22,22,0,727,188,188,0,456,7,2560,319,234,85,1161,10,145,722,17,17,0,439,57,57,0,246,0,0,2,2,0,0,0,0,515,10,53,365,5,5,0,150,38,38,0,139,319,234,85,1678,20,198,1089,22,22,0,589,95,95,0,385,AR,304,290,14,882,0,42,744,0,0,0,138,93,93,0,71,2015
1366,1246,120,194,1002,6548,166,160,6,3348,621,538,83,1220,3,9896,323,276,47,3395,51,378,2147,44,43,1,1248,218,150,68,227,21,21,40,40,0,0,0,3,3504,134,559,1637,112,107,5,1867,232,221,11,442,344,297,47,6939,185,937,3824,156,150,6,3115,450,371,79,672,AZ,1022,949,73,2957,9,65,2724,10,10,0,233,171,167,4,548,2015
32227,29178,3049,1160,7195,93156,854,843,11,22582,10416,9524,892,11311,43,115738,4975,4067,908,22750,341,2592,14735,234,232,2,8015,974,802,172,1940,102,102,161,161,3,3,0,32,19128,698,3001,9947,536,527,9,9181,1487,1399,88,2337,5077,4169,908,42039,1039,5593,24843,770,759,11,17196,2464,2204,260,4309,CA,27150,25009,2141,73699,121,1602,68313,84,84,0,5386,7952,7320,632,7002,2015
1877,1572,305,226,1242,5729,171,170,1,4224,566,484,82,950,3,9953,858,730,128,3782,61,356,2630,48,48,0,1152,193,180,13,376,24,24,24,24,1,1,0,2,3328,136,640,1085,98,98,0,2243,166,105,61,266,882,754,128,7134,197,996,3739,146,146,0,3395,360,286,74,644,CO,995,818,177,2819,29,246,1990,25,24,1,829,206,198,8,306,2015
583,538,45,65,456,2719,43,43,0,1328,124,113,11,282,3,4047,278,240,38,2418,36,271,1615,24,24,0,803,70,59,11,80,0,0,0,0,0,0,0,0,1003,27,174,509,17,17,0,494,22,22,0,161,278,240,38,3421,63,445,2124,41,41,0,1297,92,81,11,241,CT,305,298,7,626,2,11,595,2,2,0,31,32,32,0,41,2015
1790,1593,197,544,1131,3821,366,366,0,3477,200,193,7,408,1,7298,1470,1273,197,5085,385,768,2612,262,262,0,2473,103,96,7,247,0,0,0,0,0,0,0,0,1669,159,363,665,104,104,0,1004,80,80,0,119,1470,1273,197,6754,544,1131,3277,366,366,0,3477,183,176,7,366,DC,320,320,0,544,0,0,544,0,0,0,0,17,17,0,42,2015
80,64,16,41,115,602,21,21,0,351,57,54,3,79,1,953,75,59,16,529,16,53,361,8,8,0,168,26,25,1,44,0,0,0,0,0,0,0,0,387,25,62,204,13,13,0,183,30,28,2,30,75,59,16,916,41,115,565,21,21,0,351,56,53,3,74,DE,5,5,0,37,0,0,37,0,0,0,0,1,1,0,5,2015
6540,6021,519,449,3053,26325,315,305,10,9575,2371,1778,593,3926,27,35900,1328,1155,173,9894,191,996,6653,149,143,6,3241,654,447,207,834,55,55,124,124,2,2,0,28,8865,206,1111,5256,129,125,4,3609,551,437,114,1510,1383,1210,173,18883,397,2107,12033,278,268,10,6850,1207,886,321,2372,FL,5157,4811,346,17017,52,946,14292,37,37,0,2725,1164,892,272,1554,2015
2137,1994,143,98,1236,9702,51,51,0,4088,575,560,15,1548,9,13790,622,568,54,3984,30,508,2596,23,23,0,1388,161,160,1,274,0,0,0,0,0,0,0,0,4003,49,506,2187,22,22,0,1816,131,121,10,592,622,568,54,7987,79,1014,4783,45,45,0,3204,292,281,11,866,GA,1515,1426,89,5803,19,222,4919,6,6,0,884,283,279,4,682,2015
153,27,126,10,180,306,12,12,0,974,7,6,1,23,1,1280,0,0,0,73,0,14,9,0,0,0,64,1,0,1,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,1,0,0,0,87,0,14,23,0,0,0,64,1,0,1,1,GU,153,27,126,1193,10,166,283,12,12,0,910,6,6,0,22,2015
1534,1372,162,93,798,4307,95,94,1,3313,303,279,24,692,2,7620,160,133,27,1257,27,179,541,28,28,0,716,39,31,8,88,20,20,26,26,0,0,0,2,2494,44,434,676,42,42,0,1818,37,37,0,185,180,153,27,3777,71,613,1243,70,70,0,2534,76,68,8,275,HI,1354,1219,135,3843,22,185,3064,25,24,1,779,227,211,16,417,2015
275,201,74,139,496,1501,124,120,4,1580,179,172,7,207,3,3081,221,147,74,1225,29,136,808,31,31,0,417,104,100,4,80,0,0,0,0,0,0,0,0,1653,110,359,494,93,89,4,1159,72,69,3,95,221,147,74,2878,139,495,1302,124,120,4,1576,176,169,7,175,IA,54,54,0,203,0,1,199,0,0,0,4,3,3,0,32,2015
245,164,81,31,251,1172,22,22,0,794,129,125,4,249,2,1966,112,84,28,790,14,90,508,9,9,0,282,70,67,3,52,0,0,0,0,0,0,0,0,707,15,123,324,10,10,0,383,21,21,0,122,112,84,28,1497,29,213,832,19,19,0,665,91,88,3,174,ID,133,80,53,469,2,38,340,3,3,0,129,38,37,1,75,2015
1912,1799,113,522,1648,8152,351,349,2,5025,832,794,38,1226,20,13177,936,834,102,4684,110,433,3420,61,59,2,1264,331,314,17,259,58,58,85,85,3,3,0,4,5694,404,1164,2094,284,284,0,3600,346,330,16,506,994,892,102,10463,514,1597,5599,345,343,2,4864,680,647,33,769,IL,918,907,11,2714,8,51,2553,6,6,0,161,152,147,5,457,2015
703,608,95,149,636,3914,103,100,3,1949,373,337,36,790,3,5863,514,435,79,3082,82,325,2099,53,53,0,983,238,208,30,183,15,15,48,48,0,0,0,28,2150,65,306,1206,49,46,3,944,95,89,6,515,529,450,79,5280,147,631,3353,102,99,3,1927,333,297,36,726,IN,174,158,16,583,2,5,561,1,1,0,22,40,40,0,64,2015
379,339,40,31,346,1466,28,28,0,1122,89,86,3,311,5,2588,240,209,31,1353,12,154,865,9,9,0,488,45,44,1,98,5,5,12,12,0,0,0,0,918,18,180,314,18,18,0,604,27,25,2,178,245,214,31,2283,30,334,1191,27,27,0,1092,72,69,3,276,KS,134,125,9,305,1,12,275,1,1,0,30,17,17,0,35,2015
457,383,74,99,467,3151,75,75,0,1387,248,221,27,591,3,4538,413,345,68,2281,32,202,1699,24,24,0,582,126,100,26,259,0,0,0,0,0,0,0,0,1515,58,196,923,40,40,0,592,68,67,1,282,413,345,68,3796,90,398,2622,64,64,0,1174,194,167,27,541,KY,44,38,6,742,9,69,529,11,11,0,213,54,54,0,50,2015
773,735,38,105,285,3217,61,61,0,864,389,359,30,392,9,4081,278,246,32,1306,54,130,929,31,31,0,377,129,105,24,76,9,9,39,39,1,1,0,21,1545,51,146,1085,30,30,0,460,103,100,3,253,287,255,32,2890,105,276,2053,61,61,0,837,233,206,27,350,LA,486,480,6,1191,0,9,1164,0,0,0,27,156,153,3,42,2015
2561,1411,1150,1070,4903,6378,839,829,10,14757,415,410,5,1133,16,21135,2285,1135,1150,17444,932,4389,3996,735,732,3,13448,283,279,4,367,35,35,46,46,1,1,0,16,3052,138,503,1772,104,97,7,1280,100,100,0,718,2320,1170,1150,20542,1070,4892,5814,839,829,10,14728,384,380,4,1101,MA,241,241,0,593,0,11,564,0,0,0,29,31,30,1,32,2015
1847,1634,213,217,970,5383,138,138,0,3007,481,427,54,714,16,8390,940,847,93,3953,100,438,2572,66,66,0,1381,264,251,13,235,76,76,98,98,5,5,0,6,2543,104,409,1317,60,60,0,1226,58,49,9,345,1016,923,93,6594,204,847,3987,126,126,0,2607,327,305,22,586,MD,831,711,120,1796,13,123,1396,12,12,0,400,154,122,32,128,2015
217,193,24,67,358,1219,56,56,0,1153,146,128,18,151,2,2372,202,178,24,1085,31,119,716,30,30,0,369,91,80,11,86,1,1,13,13,0,0,0,0,1215,34,236,441,25,25,0,774,54,47,7,56,203,179,24,2313,65,355,1170,55,55,0,1143,145,127,18,142,ME,14,14,0,59,2,3,49,1,1,0,10,1,1,0,9,2015
935,830,105,400,1285,6546,262,262,0,3970,975,815,160,1067,21,10516,613,511,102,5393,168,573,3593,111,111,0,1800,490,411,79,373,8,8,55,55,0,0,0,30,3996,228,688,1905,149,149,0,2091,390,316,74,588,621,519,102,9444,396,1261,5553,260,260,0,3891,880,727,153,991,MI,314,311,3,1072,4,24,993,2,2,0,79,95,88,7,76,2015
1396,1124,272,373,1192,3622,276,263,13,3924,733,602,131,297,10,7546,1054,833,221,3764,183,521,2101,121,121,0,1663,331,259,72,130,0,0,0,0,0,0,0,0,2941,169,600,886,139,127,12,2055,308,267,41,123,1054,833,221,6705,352,1121,2987,260,248,12,3718,639,526,113,253,MN,342,291,51,841,21,71,635,16,15,1,206,94,76,18,44,2015
1025,875,150,173,926,3434,109,102,7,3048,474,373,101,540,8,6482,600,484,116,3379,90,507,1786,54,51,3,1593,210,154,56,193,52,52,59,59,3,3,0,16,1973,75,338,795,50,46,4,1178,180,153,27,221,652,536,116,5411,165,845,2640,104,97,7,2771,393,310,83,430,MO,373,339,34,1071,8,81,794,5,5,0,277,81,63,18,110,2015
.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2015
243,233,10,21,152,1475,9,9,0,508,93,68,25,206,3,1983,67,67,0,523,1,54,369,1,1,0,154,30,13,17,33,0,0,0,0,0,0,0,0,618,12,84,324,6,6,0,294,25,17,8,54,67,67,0,1141,13,138,693,7,7,0,448,55,30,25,87,MS,176,166,10,842,8,14,782,2,2,0,60,38,38,0,119,2015
166,154,12,55,182,1127,41,32,9,582,171,158,13,277,1,1709,26,23,3,535,9,63,346,8,7,1,189,30,25,5,52,0,0,0,0,0,0,0,0,302,22,57,132,18,12,6,170,11,10,1,46,26,23,3,837,31,120,478,26,19,7,359,41,35,6,98,MT,140,131,9,872,24,62,649,15,13,2,223,130,123,7,179,2015
1364,1253,111,159,1110,7156,115,113,2,3529,631,552,79,1092,12,10685,682,605,77,5672,94,565,3934,65,65,0,1738,387,335,52,464,0,0,0,0,0,0,0,0,2588,36,356,1438,25,23,2,1150,81,70,11,440,682,605,77,8260,130,921,5372,90,88,2,2888,468,405,63,904,NC,682,648,34,2425,29,189,1784,25,25,0,641,163,147,16,188,2015
138,70,68,17,123,864,11,11,0,441,142,124,18,137,1,1305,68,52,16,640,11,51,467,7,7,0,173,60,45,15,52,0,0,0,0,0,0,0,0,179,6,20,124,4,4,0,55,53,50,3,38,68,52,16,819,17,71,591,11,11,0,228,113,95,18,90,ND,70,18,52,486,0,52,273,0,0,0,213,29,29,0,47,2015
322,257,65,69,327,1720,47,47,0,1024,238,209,29,247,3,2744,266,201,65,1493,18,152,1012,11,11,0,481,83,64,19,95,0,0,0,0,0,0,0,0,1128,51,175,585,36,36,0,543,137,127,10,136,266,201,65,2621,69,327,1597,47,47,0,1024,220,191,29,231,NE,56,56,0,123,0,0,123,0,0,0,0,18,18,0,16,2015
317,257,60,40,244,778,35,35,0,667,91,85,6,138,3,1445,252,197,55,770,16,101,480,14,14,0,290,45,45,0,38,8,8,8,8,0,0,0,1,535,24,137,178,21,21,0,357,37,32,5,85,260,205,55,1313,40,238,666,35,35,0,647,82,77,5,124,NH,57,52,5,132,0,6,112,0,0,0,20,9,8,1,14,2015
1410,1182,228,492,1346,6189,369,369,0,3909,643,596,47,696,16,10098,966,746,220,6877,351,987,3993,265,265,0,2884,395,372,23,284,6,6,22,22,3,3,0,2,2225,136,340,1278,102,102,0,947,189,165,24,330,972,752,220,9124,487,1327,5293,367,367,0,3831,587,540,47,616,NJ,438,430,8,974,5,19,896,2,2,0,78,56,56,0,80,2015
716,621,95,52,296,1666,33,33,0,963,193,139,54,278,2,2629,445,360,85,1387,25,128,970,15,15,0,417,105,65,40,133,0,0,0,0,0,0,0,0,788,27,162,267,18,18,0,521,63,50,13,81,445,360,85,2175,52,290,1237,33,33,0,938,168,115,53,214,NM,271,261,10,454,0,6,429,0,0,0,25,25,24,1,64,2015
594,585,9,74,279,7858,48,43,5,885,2310,1485,825,860,3,8743,113,104,9,3251,49,218,2537,31,30,1,714,166,161,5,139,4,4,15,15,1,1,0,0,1262,25,60,1094,17,13,4,168,121,117,4,377,117,108,9,4528,74,278,3646,48,43,5,882,288,279,9,516,NV,477,477,0,4215,0,1,4212,0,0,0,3,2022,1206,816,344,2015
7116,4327,2789,3013,15361,36135,2470,2460,10,52115,2626,2493,133,2399,27,88250,4564,1813,2751,75646,2673,14169,26729,2204,2197,7,48917,1753,1675,78,884,169,169,182,182,1,1,0,63,8400,333,1175,5261,259,257,2,3139,613,563,50,1321,4733,1982,2751,84228,3006,15344,32172,2463,2454,9,52056,2367,2239,128,2268,NY,2383,2345,38,4022,7,17,3963,7,6,1,59,259,254,5,131,2015
1275,1160,115,355,1108,7565,237,234,3,3617,770,721,49,1183,9,11182,847,742,105,6942,222,669,4628,150,150,0,2314,459,415,44,505,40,40,85,85,2,2,0,11,3056,130,404,1877,86,83,3,1179,204,201,3,557,887,782,105,10083,352,1073,6590,236,233,3,3493,665,618,47,1073,OH,388,378,10,1099,3,35,975,1,1,0,124,105,103,2,110,2015
581,508,73,92,343,2781,50,50,0,996,460,376,84,351,8,3777,320,267,53,2309,44,201,1714,27,27,0,595,254,214,40,168,22,22,25,25,0,0,0,5,665,47,104,372,21,21,0,293,61,61,0,80,342,289,53,2999,91,305,2111,48,48,0,888,315,275,40,253,OK,239,219,20,778,1,38,670,2,2,0,108,145,101,44,98,2015
4011,3521,490,155,1179,9461,135,135,0,3765,1350,962,388,1464,7,13226,999,912,87,3214,34,259,2424,28,28,0,790,245,215,30,286,9,9,9,9,0,0,0,0,2608,67,327,1615,60,60,0,993,203,171,32,483,1008,921,87,5831,101,586,4048,88,88,0,1783,448,386,62,769,OR,3003,2600,403,7395,54,593,5413,47,47,0,1982,902,576,326,695,2015
1590,1442,148,792,2299,8605,573,569,4,6816,871,834,37,1375,16,15421,846,715,131,7576,331,1016,4596,246,246,0,2980,457,436,21,477,194,194,262,262,12,12,0,61,6155,461,1253,2418,327,323,4,3737,276,269,7,757,1040,909,131,13993,792,2269,7276,573,569,4,6717,745,717,28,1295,PA,550,533,17,1428,0,30,1329,0,0,0,99,126,117,9,80,2015
1756,1615,141,57,170,3929,35,35,0,589,173,160,13,164,2,4518,172,172,0,399,8,15,347,4,4,0,52,31,20,11,13,23,23,63,63,3,3,0,1,959,41,106,619,27,27,0,340,28,28,0,41,195,195,0,1421,49,121,1029,31,31,0,392,62,51,11,55,PR,1561,1420,141,3097,8,49,2900,4,4,0,197,111,109,2,109,2015
130,110,20,44,112,706,35,35,0,405,47,43,4,107,1,1111,118,100,18,743,11,59,530,13,13,0,213,34,33,1,35,0,0,0,0,0,0,0,0,332,33,52,143,22,22,0,189,5,2,3,70,118,100,18,1075,44,111,673,35,35,0,402,39,35,4,105,RI,12,10,2,36,0,1,33,0,0,0,3,8,8,0,2,2015
1020,916,104,95,510,3934,63,62,1,1420,195,182,13,681,4,5354,513,444,69,1639,31,136,1217,19,19,0,422,68,56,12,126,12,12,12,12,1,1,0,0,1807,56,196,1236,40,40,0,571,57,57,0,344,525,456,69,3458,87,332,2465,59,59,0,993,126,114,12,470,SC,495,460,35,1896,8,178,1469,4,3,1,427,69,68,1,211,2015
95,85,10,36,125,630,29,29,0,406,108,100,8,177,1,1036,67,59,8,642,17,71,412,11,11,0,230,68,62,6,85,0,0,0,0,0,0,0,0,258,19,51,94,18,18,0,164,15,13,2,85,67,59,8,900,36,122,506,29,29,0,394,83,75,8,170,SD,28,26,2,136,0,3,124,0,0,0,12,25,25,0,7,2015
1650,1492,158,94,869,6516,65,65,0,2607,673,659,14,945,10,9123,695,641,54,3540,33,295,2651,24,24,0,889,341,338,3,335,7,7,15,15,0,0,0,2,2324,16,283,1409,12,12,0,915,113,113,0,419,702,648,54,5879,49,578,4075,36,36,0,1804,454,451,3,756,TN,948,844,104,3244,45,291,2441,29,29,0,803,219,208,11,189,2015
4304,3778,526,252,2316,16265,161,158,3,7413,1416,1198,218,2393,11,23678,1823,1451,372,10244,84,986,7050,59,58,1,3194,566,411,155,785,92,92,119,119,1,1,0,19,5829,160,1173,2065,99,97,2,3764,230,200,30,686,1915,1543,372,16192,244,2159,9234,158,155,3,6958,797,612,185,1490,TX,2389,2235,154,7486,8,157,7031,3,3,0,455,619,586,33,903,2015
233,178,55,40,364,1809,34,34,0,1216,132,121,11,337,3,3025,213,163,50,1912,27,208,1232,22,22,0,680,78,67,11,128,2,2,22,22,1,1,0,2,865,13,149,351,12,12,0,514,27,27,0,183,215,165,50,2799,40,357,1605,34,34,0,1194,106,95,11,313,UT,18,13,5,226,0,7,204,0,0,0,22,26,26,0,24,2015
1158,1041,117,187,890,4190,129,129,0,2811,330,318,12,604,16,7001,769,682,87,4453,101,506,2884,71,71,0,1569,241,229,12,370,20,20,49,49,1,1,0,12,1688,85,368,501,56,56,0,1187,46,46,0,131,789,702,87,6190,186,874,3434,127,127,0,2756,288,276,12,513,VA,369,339,30,811,1,16,756,2,2,0,55,42,42,0,91,2015
